ts_code,period,reason
002371.SZ,20250804,pass
002373.SZ,20250804,pass
002374.SZ,20250804,pass
002375.SZ,20250804,pass
002376.SZ,20250804,pass
002377.SZ,20250804,pass
002380.SZ,20250804,pass
002379.SZ,20250804,pass
002378.SZ,20250804,pass
002381.SZ,20250804,pass
002382.SZ,20250804,pass
002383.SZ,20250804,pass
002384.SZ,20250804,pass
002385.SZ,20250804,pass
002386.SZ,20250804,pass
002388.SZ,20250804,pass
002389.SZ,20250804,pass
002390.SZ,20250804,pass
002391.SZ,20250804,pass
002392.SZ,20250804,pass
002394.SZ,20250804,pass
002393.SZ,20250804,pass
002395.SZ,20250804,pass
002396.SZ,20250804,pass
002398.SZ,20250804,pass
002399.SZ,20250804,pass
002400.SZ,20250804,pass
002401.SZ,20250804,pass
002402.SZ,20250804,pass
002404.SZ,20250804,pass
002406.SZ,20250804,pass
002407.SZ,20250804,pass
002408.SZ,20250804,pass
002409.SZ,20250804,pass
002412.SZ,20250804,pass
002413.SZ,20250804,pass
002414.SZ,20250804,pass
002416.SZ,20250804,pass
002418.SZ,20250804,pass
002419.SZ,20250804,pass
002420.SZ,20250804,pass
002422.SZ,20250804,pass
002423.SZ,20250804,pass
002424.SZ,20250804,pass
002425.SZ,20250804,pass
002426.SZ,20250804,pass
002427.SZ,20250804,pass
002428.SZ,20250804,pass
002429.SZ,20250804,pass
002430.SZ,20250804,pass
002438.SZ,20250804,pass
002431.SZ,20250804,pass
002432.SZ,20250804,pass
002436.SZ,20250804,pass
002434.SZ,20250804,pass
002437.SZ,20250804,pass
002439.SZ,20250804,pass
002440.SZ,20250804,pass
002441.SZ,20250804,pass
002442.SZ,20250804,pass
002443.SZ,20250804,pass
002444.SZ,20250804,pass
002445.SZ,20250804,pass
002446.SZ,20250804,pass
002448.SZ,20250804,pass
002453.SZ,20250804,pass
002451.SZ,20250804,pass
002452.SZ,20250804,pass
002454.SZ,20250804,pass
002457.SZ,20250804,pass
002458.SZ,20250804,pass
002459.SZ,20250804,pass
002460.SZ,20250804,pass
002462.SZ,20250804,pass
002463.SZ,20250804,pass
002465.SZ,20250804,pass
002466.SZ,20250804,pass
002468.SZ,20250804,pass
002467.SZ,20250804,pass
002469.SZ,20250804,pass
002471.SZ,20250804,pass
002470.SZ,20250804,pass
002472.SZ,20250804,pass
002474.SZ,20250804,pass
002475.SZ,20250804,pass
002476.SZ,20250804,pass
002478.SZ,20250804,pass
002479.SZ,20250804,pass
002480.SZ,20250804,pass
002481.SZ,20250804,pass
002483.SZ,20250804,pass
002482.SZ,20250804,pass
002484.SZ,20250804,pass
002485.SZ,20250804,pass
002487.SZ,20250804,pass
002486.SZ,20250804,pass
002489.SZ,20250804,pass
002492.SZ,20250804,pass
002490.SZ,20250804,pass
002493.SZ,20250804,pass
002494.SZ,20250804,pass
002495.SZ,20250804,pass
002496.SZ,20250804,pass
002497.SZ,20250804,pass
002498.SZ,20250804,pass
002500.SZ,20250804,pass
002506.SZ,20250804,pass
002507.SZ,20250804,pass
002510.SZ,20250804,pass
002513.SZ,20250804,pass
002511.SZ,20250804,pass
002516.SZ,20250804,pass
002515.SZ,20250804,pass
002519.SZ,20250804,pass
002517.SZ,20250804,pass
002520.SZ,20250804,pass
002521.SZ,20250804,pass
002522.SZ,20250804,pass
002523.SZ,20250804,pass
002524.SZ,20250804,pass
002526.SZ,20250804,pass
002527.SZ,20250804,pass
002528.SZ,20250804,pass
002532.SZ,20250804,pass
002533.SZ,20250804,pass
002536.SZ,20250804,pass
002535.SZ,20250804,pass
002534.SZ,20250804,pass
002537.SZ,20250804,pass
002538.SZ,20250804,pass
002539.SZ,20250804,pass
002540.SZ,20250804,pass
002541.SZ,20250804,pass
002542.SZ,20250804,pass
002544.SZ,20250804,pass
002543.SZ,20250804,pass
002545.SZ,20250804,pass
002546.SZ,20250804,pass
002548.SZ,20250804,pass
002549.SZ,20250804,pass
002550.SZ,20250804,pass
002552.SZ,20250804,pass
002551.SZ,20250804,pass
002553.SZ,20250804,pass
002554.SZ,20250804,pass
002555.SZ,20250804,pass
002556.SZ,20250804,pass
002558.SZ,20250804,pass
002559.SZ,20250804,pass
002560.SZ,20250804,pass
002561.SZ,20250804,pass
002562.SZ,20250804,pass
002564.SZ,20250804,pass
002565.SZ,20250804,pass
002566.SZ,20250804,pass
002567.SZ,20250804,pass
002570.SZ,20250804,pass
002569.SZ,20250804,pass
002573.SZ,20250804,pass
002576.SZ,20250804,pass
002578.SZ,20250804,pass
002579.SZ,20250804,pass
002580.SZ,20250804,pass
002585.SZ,20250804,pass
002587.SZ,20250804,pass
002586.SZ,20250804,pass
002588.SZ,20250804,pass
002589.SZ,20250804,pass
002590.SZ,20250804,pass
002591.SZ,20250804,pass
002592.SZ,20250804,pass
002593.SZ,20250804,pass
002596.SZ,20250804,pass
002598.SZ,20250804,pass
002599.SZ,20250804,pass
002600.SZ,20250804,pass
002601.SZ,20250804,pass
002602.SZ,20250804,pass
002606.SZ,20250804,pass
002603.SZ,20250804,pass
002609.SZ,20250804,pass
002608.SZ,20250804,pass
002611.SZ,20250804,pass
002612.SZ,20250804,pass
002614.SZ,20250804,pass
002613.SZ,20250804,pass
002615.SZ,20250804,pass
002616.SZ,20250804,pass
002617.SZ,20250804,pass
002620.SZ,20250804,pass
002622.SZ,20250804,pass
002623.SZ,20250804,pass
002624.SZ,20250804,pass
002625.SZ,20250804,pass
002626.SZ,20250804,pass
002627.SZ,20250804,pass
002628.SZ,20250804,pass
002629.SZ,20250804,pass
002631.SZ,20250804,pass
002632.SZ,20250804,pass
002633.SZ,20250804,pass
002634.SZ,20250804,pass
002637.SZ,20250804,pass
002636.SZ,20250804,pass
002638.SZ,20250804,pass
002639.SZ,20250804,pass
002640.SZ,20250804,pass
002641.SZ,20250804,pass
002642.SZ,20250804,pass
002643.SZ,20250804,pass
002645.SZ,20250804,pass
002644.SZ,20250804,pass
002646.SZ,20250804,pass
002647.SZ,20250804,pass
002649.SZ,20250804,pass
002655.SZ,20250804,pass
002651.SZ,20250804,pass
002648.SZ,20250804,pass
002652.SZ,20250804,pass
002653.SZ,20250804,pass
002657.SZ,20250804,pass
002658.SZ,20250804,pass
002659.SZ,20250804,pass
002660.SZ,20250804,pass
002661.SZ,20250804,pass
002662.SZ,20250804,pass
002663.SZ,20250804,pass
002664.SZ,20250804,pass
002666.SZ,20250804,pass
002667.SZ,20250804,pass
002671.SZ,20250804,pass
002672.SZ,20250804,pass
002670.SZ,20250804,pass
002669.SZ,20250804,pass
002673.SZ,20250804,pass
002674.SZ,20250804,pass
002675.SZ,20250804,pass
002676.SZ,20250804,pass
002679.SZ,20250804,pass
002678.SZ,20250804,pass
002682.SZ,20250804,pass
002683.SZ,20250804,pass
002685.SZ,20250804,pass
002686.SZ,20250804,pass
002687.SZ,20250804,pass
002688.SZ,20250804,pass
002692.SZ,20250804,pass
002690.SZ,20250804,pass
002689.SZ,20250804,pass
002695.SZ,20250804,pass
002694.SZ,20250804,pass
002696.SZ,20250804,pass
002697.SZ,20250804,pass
002698.SZ,20250804,pass
002701.SZ,20250804,pass
002702.SZ,20250804,pass
002703.SZ,20250804,pass
002705.SZ,20250804,pass
002706.SZ,20250804,pass
002709.SZ,20250804,pass
002714.SZ,20250804,pass
002712.SZ,20250804,pass
002715.SZ,20250804,pass
002716.SZ,20250804,pass
002718.SZ,20250804,pass
002719.SZ,20250804,pass
002721.SZ,20250804,pass
